id,Hollingshead_SES_t1,age,gender,ethnicity_categorical,site,gnf.1,gnf.3,gnf.5,gnf.7,gnf.9,gnf.11,gnf.13,gnf.15,neur_t1,neur_t3,neur_t5,neur_t7,neur_t9,neur_t11,neur_t13,neur_t15,extra_t1,extra_t3,extra_t5,extra_t7,extra_t9,extra_t11,extra_t13,extra_t15,consc_t1,consc_t3,consc_t5,consc_t7,consc_t9,consc_t11,consc_t13,consc_t15,agree_t1,agree_t3,agree_t5,agree_t7,agree_t9,agree_t11,agree_t13,agree_t15,open_t1,open_t3,open_t5,open_t7,open_t9,open_t11,open_t13,open_t15,cs_sum_t1,cs_sum_t3,cs_sum_t5,cs_sum_t7,cs_sum_t9,cs_sum_t11,cs_sum_t13,cs_sum_t15,ddad_csrtot_cur_t1,ddad_csrtot_cur_t3,ddad_csrtot_cur_t5,ddad_csrtot_cur_t7,ddad_csrtot_cur_t9,ddad_csrtot_cur_t11,ddad_csrtot_cur_t13,ddad_csrtot_cur_t15,ddad_csrtot_past_t3,ddad_csrtot_past_t5,ddad_csrtot_past_t7,ddad_csrtot_past_t9,ddad_csrtot_past_t11,ddad_csrtot_past_t13,ddad_csrtot_past_t15,Zcs_sum_t1,Zcs_sum_t3,Zcs_sum_t5,Zcs_sum_t7,Zcs_sum_t9,Zcs_sum_t11,Zcs_sum_t13,Zcs_sum_t15,Zddad_csrtot_cur_t1,ddad_cp_z3,ddad_cp_z5,ddad_cp_z7,ddad_cp_z9,ddad_cp_z11,ddad_cp_z13,ddad_cp_z15,es_sum_t1,es_sum_t3,es_sum_t5,es_sum_t7,es_sum_t9,es_sum_t11,es_sum_t13,es_sum_t15,Zes_sum_t1,Zes_sum_t3,Zes_sum_t5,Zes_sum_t7,Zes_sum_t9,Zes_sum_t11,Zes_sum_t13,Zes_sum_t15,cses_1,cses_3,cses_5,cses_7,cses_9,cses_13,cses_15
12205,66,16,2,4,2,1.071, ,1.177, ,1.128, , , ,4, ,3.75, ,3.75, , , ,4.875, ,6.125, ,5.875, , , ,5.42857142857143, ,4.28571428571429, ,3.75, , , ,8.25, ,7.875, ,8.25, , , ,5.875, ,7.25, ,6.75, , , ,18, ,19.5,21.5,20.5, ,22.5, ,5, ,2,1,0, ,4, , ,4,0,0, ,0, ,-1.28901880991966, ,-.884182587467147,-.194980908912848,-.603340012499402, ,-.21489820147577, ,.519428854695918, ,1.69557898489241,-.215070490154857,-.442828293814146, ,.257634164878835, ,0, ,4,2,7.5, ,16, ,-1.40809815227144, ,-.533108204346051,-.815179710446487,.152861399722742, ,1.83793418865539, ,-.644509404959832, ,1.55790870626643,.902509545543576,3.4483299937503,7.89255089926212, 
12213,47.5,16,2,4,2,.507,.174,.377,.451,.222,.634, ,.177,5,3.5,5.5,6,5.25,5.125, ,4.5,6.375,6.125,5.5,5.75,7.125,5.75, ,6.625,5,6.85714285714286,5.42857142857143,6.71428571428571,5.875,5.5, ,4.85714285714286,8,8.8,6.25,7.625,9,8.375, ,8.125,6.85714285714286,6.625,6.42857142857143,7.5,8,7.625, ,7.5,19.5,20,19.5,21.5,22,20.5,22,21,3,3,0,2,2,0,3,2,0,0,0,0,0,0,0,-.866718138038434,-.586878698648391,-.884182587467147,-.194980908912848,-.173996932443648,-.672927204723124,-.38407338136095,-.777703713391345,-.0437194627198978,.186090035134394,-.45363384700441,.0421649560319236,.0074517254196329,-.424035247982286,.0849391680016252,-.0969205510041597,5,1.5,5,0,6.5,9,3,4,-.379176633696911,-1.02177196745917,-.311862415345924,-1.19988281670136,-.0551392906142763,.389501686228545,-.906272996641034,-.767057754498383,2.06664093098078,4.16353639763844,2.05790870626643,-.0974904544564238,3.16300153377818,1.30796330931952,1.61114814330433
12222,49.5,17,2,8,2,1.329,1.611,1.846,1.736,1.189,1.342, ,-.799,5.75,5.5,6.25,6.75,6.625,6.625, ,2.75,5.25,4.75,5.125,4.625,3.25,3.125, ,7,5.71428571428571,4.5,4.14285714285714,4.42857142857143,3.375,3.5, ,5.875,7.625,6.375,7.25,7.25,6.625,6.75, ,7.125,9,7.875,7.875,8,7.5,8.125, ,7.5,19.5,20,23,26,22.5,22.5,23,25,3,5,5,7,7,16,12,14,0,0,0,0,3,4,4,-.866718138038434,-.586878698648391,.213351677973021,1.17632234934177,-.030882572425064,-.0545394992249731,-.0457230215905888,.581135697692946,-.0437194627198978,.633794254820266,.65782636728731,1.32834218696583,1.13315177350408,2.93268789333141,3.09985823828188,3.2027709314013,1.5,3,12,3,9.5,13.5,8.5,12.5,-1.09942169669908,-.666703494176332,1.23685810765497,-.622828157319051,.56886278039678,1.22488678191341,.254737735599762,.979229170051146,.316640930980783,6.72273025038751,6.10667583898651,2.08816117467088,4.73455871378747,4.22713848920471,6.54056784884647
12223,59.5,16,1,4,2,-.367,-1.155,-1.146,-.63,-.694,-.914,-.645,-.715,5.625,3.625,3.25,4,3,3.5,3.5,3.875,5.375,6.375,6.375,6.625,6.5,7.25,6.75,7,4.85714285714286,6.28571428571429,5.57142857142857,6,6,5.5,6,6.125,5.375,6.5,6.125,7.375,7.375,7.5,7,6.875,7.125,7.25,7.125,7.85714285714286,7.875,7.875,7,7.25,20,22,22,22,22.5,21.5,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.725951247411357,.0251519442277943,-.10022954072417,-.0426138802178904,-.030882572425064,-.363733351974048,-.722423741131312,-.0982840078491994,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,4.5,6,1.5,4,1.5,3,5,8,-.482068785554364,.0434334523893368,-1.08622267684637,-.430476604191615,-1.09514274229937,-.724345108017937,-.484087275826199,.0547243276425715,1.88702437629432,1.31813332401298,.699885229637915,1.97869305989105,.734558713787468,2.13878812943434,3.9508579960754
12224,54,16,2,8,2,-.602,-.237, ,.727,.269,.455,.014,.7,1.875,3.5, ,4.875,6,6.14285714285714,4.375,5.875,5.25,6.625, ,5.625,5.875,6.375,5.5,6,7.14285714285714,6.57142857142857, ,4.42857142857143,5.375,6.5,6.25,6.25,8.625,7.6, ,6.75,7,7.625,7.125,7.375,6.25,7.875, ,6.25,7.25,7.85714285714286,7.25,8.25,20,19,20,22.5,20.5,17,18.5,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-.725951247411357,-.892894020086484,-.727391978118551,.109753148477067,-.603340012499402,-1.75510568934489,-1.56829964055722,-1.45712341893349,-.888441938843621,-.485466294394414,-.45363384700441,-.215070490154857,-.442828293814146,-.424035247982286,-.260450825752794,-.421557539315547, ,0,5.5,2,7.5,2,2,6, ,-1.376840440742,-.20123952084586,-.815179710446487,.152861399722742,-.90998624039235,-1.11736585704845,-.356166713427906,-.725951247411357,.122447155327557,2.38630401094072,1.05487657423853,3.4483299937503,.215850179721392,2.27143829053326
12227,56,16,2,8,2,-.12,-1.145,-1.162,-1.289,-1.269,-1.512,-1.293,-.901,4.625,2.125,1.75,3.5,2.5,2.625,2.375,3.625,6.75,7.25,7.375,6.75,7.75,7.625,7.25,7.875,6,6.42857142857143,6.28571428571429,6.71428571428571,5.5,7.125,6.25,6.25,8.75,9,8.5,9,8.875,8.75,8.875,8.25,8.5,8.875,8.25,7.75,8.125,8,7.375,7.875,29,23.5,21,23.5,21.5,23.5,25,23,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.80785278387603,.484174926384933,-.413810759421361,.414487205866982,-.317111292462233,.254654353524102,.630977697950135,-.0982840078491994,-.606867780135713,-.261614184551478,-.45363384700441,-.119989459199509,-.442828293814146,-.273598395089844,-.433145822630003,-.421557539315547,13,7,11,11,3,12.5,5,6,1.26709779602234,.280145767911226,1.01561231865484,.915984267700438,-.783141706793842,1.03924564953899,-.484087275826199,-.356166713427906,7.40392639193802,6.37732717676205,5.29309462028932,5.70724360293349,1.34144435376888,2.81548884897507,2.9508579960754
12243,21,16,2,5,2,.596, , , , , , , ,4.75, , , , , , , ,4.625, , , , , , , ,5.57142857142857, , , , , , , ,5.375, , , , , , , ,5.875, , , , , , , ,25, , , , , , , ,0, , , , , , , , , , , , , , ,.681717658859414, , , , , , , ,-.888441938843621, , , , , , , ,1.5, , , , , , , ,-1.09942169669908, , , , , , , ,1.09085882942971, , , , , , 
12253,45,16,2,5,2,-.747, , , , , , , ,3.25, , , , , , , ,7.25, , , , , , , ,5.42857142857143, , , , , , , ,7, , , , , , , ,5.5, , , , , , , ,24.5, , , , , , , ,0, , , , , , , , , , , , , , ,.540950768232337, , , , , , , ,-.888441938843621, , , , , , , ,6.5, , , , , , , ,-.0705001781245505, , , , , , , ,3.52047538411617, , , , , , 
12261,48.5,16,2,5,2,-.713,.622,-.169, ,.563,.265,-.275, ,2.375,3.5,3, ,3.75,3.375,2.5, ,5.625,5.375,6.5, ,6.75,6.75,7.125, ,8.14285714285714,7.71428571428571,8, ,8.5,7.75,7.875, ,6.375,6.25,7.875, ,8.375,7.625,7.85714285714286, ,7,6.875,6.625, ,8,7.5,7.85714285714286, ,24.5,24.5,22,29.5,31.5,26.5,24, ,4,2,3,0,0,14,2, ,0,0,0,4,3,0, ,.540950768232337,.790190247823026,-.10022954072417,2.24289155020647,2.54517590790946,1.18223591177133,.292627338179773, ,.23785469598801,-.0377620747085423,.213242281570622,-.472305936341638,.941058513882836,2.63181418754653,-.0877558288755843, ,6,15.5,2.5,16,17,15,5, ,-.173392329982004,2.29220044984729,-.864976887846241,1.87774203333762,2.12886795792442,1.50334848047503,-.484087275826199, ,3.27047538411617,8.09111795588566,1.19988522963791,9.12144577510323,9.77258795395473,2.64631366908989, 
12270,51,16,2,7,2,-.621,-.29,.041,-.434,-.333,2.122,-.022,.823,6,6.625,5.5,5.625,6,6.75,5.125,6,7.125,7.125,6.25,6.125,5.875,5.375,6.875,7.125,7.71428571428571,7.28571428571429,6.85714285714286,6.57142857142857,6,6.25,7.625,7.5,6.125,5.28571428571429,5.5,6.25,6.875,6.875,7.25,6.75,9,9,7.75,8.125,7.875,8,7.75,8.125,22,23.5,24,23.5,22,26,23,25,1,0,2,3,1,9,0,5,0,3,0,0,0,0,0,-.162883684903048,.484174926384933,.526932896670211,.414487205866982,-.173996932443648,1.02763898539679,-.0457230215905888,.581135697692946,-.606867780135713,-.485466294394414,1.26942179834738,.299400402218705,-.217688284197256,.929896428049694,-.433145822630003,.390034931462921,4,16,10.5,10,15,17.5,18.5,12.5,-.584960937411818,2.41055660760823,.904989424154775,.723632714573002,1.71286657725038,1.96745131141106,2.36566633967394,.979229170051146,1.91855815754848,9.2638194926984,5.51346644833511,5.20724360293349,7.41300153377818,9.22713848920471,6.54056784884647
12279,66,16,2,4,2,1.146, ,.911,1.259, ,1.395,1.465, ,6.375, ,6,6.125, ,5.875,6, ,4.25, ,5.375,5.375, ,5.25,4.25, ,5.42857142857143, ,5.85714285714286,6.14285714285714, ,4.5,5.375, ,5.375, ,4.375,4.5, ,4.25,4.75, ,6.25, ,6,6.25, ,5.25,6, ,21, ,24.5,22, ,25.5, , ,6, ,1,2, ,14, , , ,0,0, ,0, , ,-.444417466157202, ,.683723506018807,-.0426138802178904, ,.873042059022253, , ,.801003013403826, ,-.231341804146066,.0421649560319236, ,1.6820806925119, , ,3.5, ,14,5.5, ,14.5, , ,-.687853089269271, ,1.67934968565522,-.141949274500461, ,1.41052791428782, , ,1.5277912669214,7.68652102951113,7.3418617530094,2.72869305989105, , , 
12298,28,15,2,2,2,.643,1.13,.813, ,.743,.056,.711, ,4.875,5.125,4.25, ,5,5.75,5.5, ,4,4.125,4, ,4.375,4.625,3.5, ,5.42857142857143,4.42857142857143,5.28571428571429, ,4.625,5,5.125, ,6.5,4.75,5.875, ,7.375,6.75,7.125, ,7.25,5.875,6.25, ,7.25,7.125,7.125, ,28.5,26.5,27,25.5,27,27,25.5,24,6,1,0,5,1,0,0,0,0,0,0,0,4,0,4,1.66708589324895,1.40222089069921,1.46767655276178,1.02395532064681,1.2571466677422,1.33683283814587,.800152877835315,.241425844921873,.801003013403826,-.261614184551478,-.45363384700441,.813871294592267,-.217688284197256,.842276078730546,-.433145822630003,.930312013221592,3.5,8,6,2,5,7,9.5,10,-.687853089269271,.516858083433116,-.0906166263457966,-.815179710446487,-.367140326119804,.0182194214797175,.465830596007179,.465615368713049,2.58354294662448,4.16841641907293,3.73383827638089,1.51197766032341,3.1285733338711,5.15007643891766,5.12071292246094
12306,54,16,2,4,2,1.344,1.231,1.7,1.202,1.373,1.712, , ,7.125,7,5.875,6,6.375,6.75, , ,4.5,4.375,4.125,4.5,3.625,3.625, , ,4.42857142857143,4.14285714285714,5.28571428571429,4.71428571428571,4.375,3.875, , ,7.875,6.125,7.25,6.75,7.125,5.625, , ,7.875,6.5,6.75,5.75,5.75,5.125, , ,22,23.5,20.5,25,20.5,23,22.5,24,3,7,3,2,13,0,8,0,0,0,0,4,4,4,4,-.162883684903048,.484174926384933,-.570601368769956,.871588291951853,-.603340012499402,.100057427149564,-.21489820147577,.241425844921873,-.0437194627198978,1.08149847450614,.213242281570622,.0421649560319236,3.8678786389024,.842276078730546,2.40907825077304,.930312013221592,5.5,4.5,0,14.5,13.5,10,3.5,12,-.276284481839457,-.311635020893497,-1.41809136034656,1.58921470364646,1.40086554174485,.575142818602958,-.800726566437326,.876506409783526,2.66855815754848,5.05002871357478,-.285300684384978,7.68579414597593,6.4483299937503,1.64255089926212,6.12071292246094
12312,66,17,1,4,2,-.545,-.216, , , , , , ,4.25,2.875, , , , , , ,3.625,4.375, , , , , , ,6,6.28571428571429, , , , , , ,7.14285714285714,6, , , , , , ,8.25,8.375, , , , , , ,19.5,18,19, , , , , ,0,2,0, , , , , ,0,0, , , , , ,-.866718138038434,-1.19890934152458,-1.04097319681574, , , , , ,-.888441938843621,-.0377620747085423,-.45363384700441, , , , , ,3,3.5,7.5, , , , , ,-.790745241126724,-.548347336415387,.241252057154394, , , , , ,1.06664093098078, ,3.22951340159213, , , , 
12325,41.5,16,1,4,2,.403, , , , , , , ,4.5, , , , , , , ,3.375, , , , , , , ,6, , , , , , , ,6.125, , , , , , , ,5.75, , , , , , , ,27.5, , , , , , , ,5, , , , , , , , , , , , , , ,1.3855521119948, , , , , , , ,.519428854695918, , , , , , , ,1.5, , , , , , , ,-1.09942169669908, , , , , , , ,1.4427760559974, , , , , , 
12330,31,16,1,8,2,1.312,1.019, , , , , , ,6,5.875, , , , , , ,5.875,6, , , , , , ,4.42857142857143,5, , , , , , ,3.375,5.28571428571429, , , , , , ,6.5,8.125, , , , , , ,25,25, , , , , , ,3,0, , , , , , ,0, , , , , , ,.681717658859414,.943197908542073, , , , , , ,-.0437194627198978,-.485466294394414, , , , , , ,0,10, , , , , , ,-1.40809815227144,.990282714476895, , , , , , ,.340858829429707, , , , , , 
12341,31.5,16,2,8,2,-.737, , , ,-1.24,-.988, , ,5.25, , , ,2,3.75, , ,6.625, , , ,6.5,6.5, , ,7.14285714285714, , , ,8,7, , ,6.5, , , ,6.875,8.375, , ,7.85714285714286, , , ,6.5,7.625, , ,28, ,28,35,27.5,32.5,28, ,0, , ,3,0,0,0, , , ,0,0,0,0, ,1.52631900262188, ,1.78125777145897,3.918928865851,1.40026102776078,3.03739902826578,1.64602877726122, ,-.888441938843621, , ,.299400402218705,-.442828293814146,-.424035247982286,-.433145822630003, ,8, ,3.5,9.5,16.5,6.5,2, ,.23817627744781, ,-.643731098846114,.627456938009283,2.02486761275591,-.0746011447074893,-1.11736585704845, ,4.76315950131094,4.76869951413289,2.64062888572949,6.7094644329255,8.95013051388039,1.82301438863061, 
12353,50,16,2,8,2,.837, , , , , , , ,5.5, , , , , , , ,7.75, , , , , , , ,7, , , , , , , ,8.75, , , , , , , ,8, , , , , , , ,28.5, , , , , , , ,3, , , , , , , , , , , , , , ,1.66708589324895, , , , , , , ,-.0437194627198978, , , , , , , ,11.5, , , , , , , ,.958421340449984, , , , , , , ,6.58354294662448, , , , , , 
12365,53,16,2,4,2,-.183, ,.11,.435,.573,.346,.303, ,3.875, ,3.875,3.75,2.75,3.25,2.875, ,6, ,6.875,6.875,6.75,6.25,6.875, ,7.28571428571429, ,7.71428571428571,7.42857142857143,7.625,6.375,8, ,6.25, ,6.625,7,7,7.5,8.25, ,7, ,4.75,6.25,5.75,6,6.625, ,18, ,22.5,18,17.5,21.5,18.5, ,1, , ,0,0,4,2, , , ,0,0,3,4, ,-1.28901880991966, ,.0565610686244253,-1.26155010977755,-1.46202617261091,-.363733351974048,-1.56829964055722, ,-.606867780135713, , ,-.472305936341638,-.442828293814146,1.12744565862211,1.37290826950978, ,3.5, ,16.5,11,9,3,5, ,-.687853089269271, ,2.23246415815554,.915984267700438,.464862435228271,-.724345108017937,-.484087275826199, ,1.10549059504017,1.31813332401298,8.27828053431221,4.86922494511123,3.76898691369455,1.71585017972139, 
12366,36.5,16,1,5,2,.773,.848,.519,.867,.351,.037,-.22, ,5.28571428571429,6.25,3.75,5.625,5.625,3.875,5, ,5.125,5.375,4.85714285714286,4.75,4.875,5.125,4.57142857142857, ,3.57142857142857,5.57142857142857,5.57142857142857,5.28571428571429,5,5.625,5.25, ,5.875,6.25,6.25,5.625,4.125,5.25,5.625, ,7.125,7.75,8.42857142857143,6.75,7.125,5.625,5.625, ,24.5,30,28.5,35,25,25,22, ,0,0,4,4,0,0,0, ,0,0,0,0,0,0, ,.540950768232337,2.47327451573254,1.93804838080757,3.918928865851,.684689227667858,.718445132647715,-.38407338136095, ,-.888441938843621,-.485466294394414,.435534324428966,.556635848405486,-.442828293814146,-.424035247982286,-.433145822630003, ,12,8.5,28,7.5,6,6.5,11.5, ,1.06131349230744,.635214241194061,4.776790731657,.242753831754411,-.159139635782786,-.0746011447074893,.888016316822014, ,6.27047538411617,3.60922256632386,14.9690241904038,5.7094644329255,3.34234461383393,5.55796330931952, 
12369,56,16,2,4,2,.081,.674,.474,-.053,-.436,-.477,-.177,.121,4,4.875,5.125,4.125,5.125,4.375,4.375,5.25,5.75,5.375,5.75,5.25,6.75,6.375,6.75,5,8.42857142857143,8,6.57142857142857,7.57142857142857,7.875,8.125,8.25,7.875,8,7.42857142857143,7,7.5,7.625,7.625,7,6.25,6.625,5.5,6.125,6.125,6.5,6.125,6,5.75,18,18.5,18.5,18,20.5,19,18,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28901880991966,-1.04590168080553,-1.19776380616434,-1.26155010977755,-.603340012499402,-1.13671798384674,-1.7374748204424,-.947558639776881,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,7.5,6,1.5,3,3,6,6,11.5,.135284125590356,.0434334523893368,-1.08622267684637,-.622828157319051,-.783141706793842,-.167421710894696,-.272994415418782,.773783649515907,3.10549059504017,2.43164100807663,.151118096917831,.869224945111226,1.1983299937503,2.1312625897788,5.27622068011156
12372,53,16,2,8,2,-1.627, ,-1.35, , , , , ,3.25, ,4.125, , , , , ,5.75, ,6.25, , , , , ,5, ,6, , , , , ,8.375, ,7.75, , , , , ,6.25, ,6, , , , , ,25.5,19.5,22.5, , , , , ,1,5, , , , , , ,0, , , , , , ,.822484549486492,-.739886359367438,.0565610686244253, , , , , ,-.606867780135713,.633794254820266, , , , , , ,0,7,4.5, , , , , ,-1.40809815227144,.280145767911226,-.422485309845987, , , , , ,.411242274743246, ,2.27828053431221, , , , 
12392,54.5,16,1,4,2,-.275, , , , , , , ,3.875, , , , , , , ,4.25, , , , , , , ,4.28571428571429, , , , , , , ,6, , , , , , , ,5.875, , , , , , , ,21.5, , , , , , , ,7, , , , , , , , , , , , , , ,-.303650575530125, , , , , , , ,1.08257717211173, , , , , , , ,5, , , , , , , ,-.379176633696911, , , , , , , ,2.34817471223494, , , , , , 
12395,66,16,2,4,2,.643,.649, ,.862,.351,.728,1.23,.971,6,6.125, ,6,5.125,5.125,6.125,7.125,5.375,6.5, ,6.75,6,7,6.625,6,3.71428571428571,3.85714285714286, ,4.57142857142857,6,7.25,7,6.375,4.125,4.25, ,5.375,5.125,4.75,4.125,5.25,5.625,6.125, ,6.875,6.75,6.5,7,6.375,24,20,21,27.5,24,21.5,22.5,21.5,3,0,4,5,2,4,3,2,0,0,0,1,4,4,0,.40018387760526,-.586878698648391,-.413810759421361,1.63342343542664,.398460507630689,-.363733351974048,-.21489820147577,-.607848787005808,-.0437194627198978,-.485466294394414,.435534324428966,.813871294592267,.353423427343878,1.44402349030031,1.54560326638699,-.0969205510041597,9.5,5,12.5,13,9,10.5,7.5,9,.54685273302017,-.193278863132553,1.34748100215503,1.30068737395531,.464862435228271,.667963384790165,.0436448751923443,.26016984817781,4.95009193880263,5.06813332401298,6.04309462028932,7.31671171771332,4.69923025381534,3.64255089926212,4.1960756064971
12405,42,15,1,4,2,-.241,.418,.902,.358,-.396,-.361,.147,-.381,4.25,4.625,5,4.875,3.75,4.875,4.125,4,6.5,6.875,7.25,5.125,6.5,7.125,6,6.625,5.42857142857143,5.28571428571429,5.85714285714286,5.5,5.75,5.5,5.75,5.375,7.75,7.42857142857143,7.625,6.125,6.875,7.125,7.5,8,6.5,5.625,6.5,6,7.125,6.75,6.875,6.625,19.5,20,19.5,20,21.5,19.5,21.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.866718138038434,-.586878698648391,-.884182587467147,-.65208199499772,-.317111292462233,-.982121057472199,-.553248561246131,-1.11741356616242,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,2.5,0,7,7,5.5,3,10,5.5,-.893637392984178,-1.376840440742,.13062916265433,.146578055190693,-.263139980951295,-.724345108017937,.571377026210888,-.458889473695525,.816640930980783,1.0089394712639,3.05790870626643,3.17395900250114,2.59144435376888,4.72337571937693,2.19129321691879
12412,66,17,2,5,2,.214, , ,.476,-.265,-.287,-.412, ,4.625, , ,5.42857142857143,4.5,4.875,5, ,6.71428571428571, , ,4.375,4.75,4.75,4.75, ,5.57142857142857, , ,5.71428571428571,6,5,6.875, ,6.625, , ,6.125,6.375,6.25,6.83333333333333, ,6.71428571428571, , ,5.75,2.75,5.5,6.57142857142857, ,25,23.5,25,28.5,25,25,28, ,2,1,2,4,0,0,1, ,0,0,0,0,4,0, ,.681717658859414,.484174926384933,.840514115367402,1.93815749281655,.684689227667858,.718445132647715,1.64602877726122, ,-.325293621427806,-.261614184551478,-.0090497612877217,.556635848405486,-.442828293814146,.842276078730546,-.260450825752794, ,3,6,11,11.5,10,19.5,11.5, ,-.790745241126724,.0434334523893368,1.01561231865484,1.01216004426416,.672863125565289,2.33873357615989,.888016316822014, ,1.84085882942971,10.1092225663239,5.9202570576837,6.71907874640828,5.34234461383393,6.57301438863061, 
12420,18,16,2,7,2,.709,.28,.138,-.377,.597,.737,.616,.934,6.375,5.5,5.125,4.375,5.875,6.625,5.25,6.5,4.875,5.125,5.125,5.625,5.25,5.625,5.25,5.5,7.28571428571429,6.71428571428571,6.14285714285714,7.57142857142857,7.625,8.14285714285714,7.375,8.125,7.5,6.85714285714286,5.75,8,8.25,6.25,6.375,7,6.375,5.75,5.375,6.375,6.625,6.5,6.375,6.625,26.5,26,21.5,23,23.5,26.5,24.5,25.5,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1.10401833074065,1.24921322998017,-.257020150072765,.262120177172024,.255346147612105,1.18223591177133,.461802518064954,.750990624078482,.23785469598801,.186090035134394,-.45363384700441,-.472305936341638,-.442828293814146,.0272753106950407,-.433145822630003,-.421557539315547,6,9.5,8.5,5.5,4,16.5,8,16,-.173392329982004,.87192655671595,.462497846154521,-.141949274500461,-.575141016456823,1.78181017903665,.149191305396053,1.69828849192448,3.55200916537032,8.84111795588566,4.12148992496362,2.88106008858601,2.12767307380605,4.23090125903248,8.37549531203924
12429,53,16,1,8,2,.167, , , , , , , ,4.125, , , , , , , ,4.625, , , , , , , ,6, , , , , , , ,8, , , , , , , ,7.5, , , , , , , ,20.5, , , , , , , ,0, , , , , , , , , , , , , , ,-.585184356784279, , , , , , , ,-.888441938843621, , , , , , , ,5.5, , , , , , , ,-.276284481839457, , , , , , , ,2.45740782160786, , , , , , 
12469,63.5,16,2,2,2,.173,-.029, ,-.211,.236,.481,.513, ,4.625,6.25, ,4.25,3.5,4.625,4.875, ,5.375,6, ,5.5,5.875,6.75,5.75, ,5.42857142857143,5.71428571428571, ,5.14285714285714,5,4.625,5.375, ,7.375,7, ,7.5,7.75,7.75,8.25, ,5.625,6.625, ,5.625,5.625,5.125,5.75, ,17.5,21.5, ,24,20,23.5,22.5, ,8,2, ,2,1,1,1, ,0, ,0,0,0,0, ,-1.42978570054674,-.127855716491252, ,.566854234561939,-.746454372517986,.254654353524102,-.21489820147577, ,1.36415133081964,-.0377620747085423, ,.0421649560319236,-.217688284197256,-.273598395089844,-.260450825752794, ,1.5,16, ,18,6.5,4.5,9, ,-1.09942169669908,2.41055660760823, ,2.26244513959249,-.0551392906142763,-.445883409456316,.360284165803471, ,.035107149726629,2.37732717676205, ,9.28342711728097,2.87677281374101,4.39255089926212, 
12470,39.5,16,1,4,2,.199, , , , , , , ,3.875, , , , , , , ,4.375, , , , , , , ,4, , , , , , , ,5.75, , , , , , , ,4.375, , , , , , , ,26.5,30,31, , , , , ,2,1,5, , , , , ,0,0, , , , , ,1.10401833074065,2.47327451573254,2.72200142755055, , , , , ,-.325293621427806,-.261614184551478,.65782636728731, , , , , ,11,3.5,20.5, , , , , ,.85552918859253,-.548347336415387,3.11744731415605, , , , , ,6.05200916537032, ,11.6110007137753, , , , 
12488,37,16,1,5,2,-1.982, , , , , , , ,2.75, , , , , , , ,5.625, , , , , , , ,4.28571428571429, , , , , , , ,7.375, , , , , , , ,4.125, , , , , , , ,28.5, , , , , , , ,0, , , , , , , , , , , , , , ,1.66708589324895, , , , , , , ,-.888441938843621, , , , , , , ,0, , , , , , , ,-1.40809815227144, , , , , , , ,.833542946624477, , , , , , 
12492,45,16,2,8,2,.524, , , ,-.109,.586, , ,4.875, , , ,5.25, , , ,6.875, , , ,6.875, , , ,5.16666666666667, , , ,6.875, , , ,6.2, , , ,5.5, , , ,6, , , ,7.25, , , ,25, ,26.5,24,29,31.5, , ,4, ,2,0,6,21, , , ,0,0,0,0, , ,.681717658859414, ,1.31088594341319,.566854234561939,1.82960410781653,2.7282051755167, , ,.23785469598801, ,-.0090497612877217,-.472305936341638,.90801176388719,2.735138662759, , ,5.5, ,4,11,10,16.5, , ,-.276284481839457, ,-.533108204346051,.915984267700438,.672863125565289,1.78181017903665, , ,3.09085882942971,9.61410258775835,2.65544297170659,5.78342711728097,5.91480205390827, , 
12493,41,16,1,8,2,-1.745, , ,-.844,-1.58, ,-1.473,-.906,3, , ,5.625,2.5, ,3,2.75,8.125, , ,8.625,8.375, ,7.125,8.5,6.42857142857143, , ,5.71428571428571,5.25, ,6.625,6.625,7.25, , ,5.875,7.375, ,7.75,8.375,7.5, , ,7.75,8.625, ,7.5,8.625,32.5, , ,29,30,28.5,26,30.5,1, , ,6,8,4,8,0, , ,3,0,4,0,4,2.79322101826557, , ,2.09052452151151,2.1158328278537,1.80062361726948,.969328057720496,2.44953988793385,-.606867780135713, , ,2.12805617220543,1.35829178312097,1.44402349030031,.948414152387673,.930312013221592,10, , ,22,20,14.5,12,15.5,.649744884877623, , ,3.03185135210223,2.75287002893548,1.41052791428782,.993562747025723,1.59556573165686,6.39661050913279,8.15031180863474, ,12.0452622607558,11.0579164139269,6.48466402886025,8.97476994396692
